date,consumer_sentiment,investor_sentiment
2016-12-31,0.03708536585365854,
2017-01-01,0.04947391304347826,
2017-01-02,0.06723809523809524,
2017-01-03,0.2009151515151515,
2017-01-04,0.12815000000000001,
2017-01-05,0.06392523364485982,0.8231999999999999
2017-01-06,0.04638493150684932,0.9909
2017-01-07,0.08282075471698114,
2017-01-08,0.16556923076923077,
2017-01-09,0.11908461538461539,0.4349
2017-01-10,0.08925432098765432,
2017-01-11,0.06277368421052631,
2017-01-12,0.07916923076923076,
2017-01-13,0.06171086956521739,0.51015
2017-01-14,0.039955,
2017-01-15,0.19683846153846155,
2017-01-16,0.1912931818181818,
2017-01-17,0.0575603448275862,0.006749999999999978
2017-01-18,0.14181363636363636,0.9962
2017-01-19,0.24817297297297297,0.98805
2017-01-20,0.24312647058823533,0.7543
2017-01-21,0.23726363636363637,
2017-01-22,0.11590208333333334,
2017-01-23,-0.1507656387665198,
2017-01-24,0.01712987012987013,
2017-01-25,0.03877047619047619,
2017-01-26,0.0904246913580247,0.9556
2017-01-27,-0.0018102564102564101,0.16975
2017-01-28,0.05444833333333333,
2017-01-29,0.027766071428571428,
2017-01-30,0.03259038461538462,0.7269
2017-01-31,0.1137661971830986,0.8348500000000001
2017-02-01,-0.11555666666666668,
2017-02-02,0.10819565217391304,
2017-02-03,0.111054,-0.1779
2017-02-04,0.24346285714285715,
2017-02-05,0.27399411764705883,
2017-02-06,0.13234056603773586,0.5267
2017-02-07,0.048005263157894745,0.9871000000000001
2017-02-08,0.02102058823529411,0.9232750000000001
2017-02-09,0.16472142857142855,0.0772
2017-02-10,0.142718,0.9725666666666667
2017-02-11,-0.2721814432989691,0.9962
2017-02-12,0.12031403508771929,
2017-02-13,0.007055737704918033,
2017-02-14,0.03368461538461538,
2017-02-15,0.0923917808219178,0.98785
2017-02-16,0.10881595744680851,
2017-02-17,-0.07743282442748092,
2017-02-18,-0.0018919354838709635,0.0
2017-02-19,0.12640645161290323,
2017-02-20,0.04656181818181818,
2017-02-21,0.006769318181818182,0.4987
2017-02-22,0.198412,
2017-02-23,0.0874377049180328,0.8672333333333334
2017-02-24,0.07142264150943396,
2017-02-25,0.17253571428571426,
2017-02-26,0.09416451612903226,
2017-02-27,0.3078170212765957,
2017-02-28,0.09750579710144927,
2017-03-01,0.07747,0.5719
2017-03-02,0.048386153846153836,-0.7579
2017-03-03,0.09339859154929576,0.9493
2017-03-04,-0.079084375,
2017-03-05,0.10923750000000002,
2017-03-06,0.08199615384615384,0.91
2017-03-07,0.111,0.9861
2017-03-08,0.07306481481481482,
2017-03-09,0.09979795918367347,0.9983
2017-03-10,0.029642105263157893,
2017-03-11,0.0911375,
2017-03-12,0.2248736842105263,
2017-03-13,0.19771702127659574,
2017-03-14,0.2121225806451613,0.923
2017-03-15,0.139434375,
2017-03-16,0.1840811320754717,0.97445
2017-03-17,0.32125681818181817,0.9524
2017-03-18,0.04788870967741936,0.9457333333333334
2017-03-19,0.2524508474576271,0.0
2017-03-20,0.2936546875,0.88415
2017-03-21,0.06258125,0.9992
2017-03-22,0.11518421052631578,
2017-03-23,0.0864070588235294,0.2871
2017-03-24,0.08896075949367088,0.9964
2017-03-25,0.1500240506329114,
2017-03-26,0.1404142857142857,
2017-03-27,0.02751176470588235,
2017-03-28,0.07776740331491713,0.0952
2017-03-29,0.032418243243243244,0.5267
2017-03-30,0.21423478260869563,
2017-03-31,0.206671875,0.9887
2017-04-01,-0.02596478873239436,
2017-04-02,-0.007771153846153841,
2017-04-03,0.09335,
2017-04-04,0.24388305084745762,0.9992
2017-04-05,0.29665084745762715,0.3066
2017-04-06,0.18344736842105264,0.0
2017-04-07,0.269774358974359,
2017-04-08,0.12097058823529411,
2017-04-09,0.017861290322580648,
2017-04-10,-0.048019774011299435,
2017-04-11,0.019957024793388428,0.9337
2017-04-12,0.15816666666666668,
2017-04-13,0.027685714285714293,
2017-04-14,-0.2104539534883721,
2017-04-15,-0.12143684210526315,0.7933
2017-04-16,-0.03453983050847457,
2017-04-17,-0.0521031746031746,0.4226
2017-04-18,0.18039712230215826,0.9994
2017-04-19,0.16533225806451612,0.9841
2017-04-20,0.13230204081632654,
2017-04-21,0.017383809523809524,0.9928
2017-04-22,-0.035546969696969695,
2017-04-23,-0.0012884615384615374,
2017-04-24,0.0017916666666666625,0.9919
2017-04-25,0.13241444444444445,
2017-04-26,0.14466206896551723,0.999
2017-04-27,0.15256,
2017-04-28,0.08902950819672131,0.10370000000000001
2017-04-29,0.1271779661016949,
2017-04-30,0.035583823529411765,
2017-05-01,0.11125753424657535,
2017-05-02,0.0875523076923077,
2017-05-03,0.28037702702702705,0.9939
2017-05-04,0.08167764705882352,
2017-05-05,0.05853577981651377,0.3309
2017-05-06,0.10335512820512821,
2017-05-07,0.031205494505494508,
2017-05-08,0.07367456140350877,0.9336
2017-05-09,0.08872941176470588,0.3148
2017-05-10,0.016860439560439564,-0.07843333333333331
2017-05-11,0.2709877551020408,-0.6908
2017-05-12,0.21212241379310345,
2017-05-13,0.1548376811594203,
2017-05-14,0.18575098039215687,
2017-05-15,0.11581186440677965,
2017-05-16,0.05926760563380282,0.9953
2017-05-17,0.13016545454545456,0.9554
2017-05-18,0.020952777777777775,0.9934
2017-05-19,0.12106363636363636,
2017-05-20,0.17631666666666665,
2017-05-21,0.1893745098039216,
2017-05-22,0.07319795918367347,
2017-05-23,0.13600344827586205,
2017-05-24,-0.0706310606060606,
2017-05-25,0.02344938271604938,0.886
2017-05-26,0.04581129032258065,0.9974
2017-05-27,0.013669767441860468,
2017-05-28,0.01908771929824562,
2017-05-29,0.04553968253968254,-0.296
2017-05-30,0.17087966101694918,
2017-05-31,0.1412170731707317,0.8402
2017-06-01,0.07477735849056603,
2017-06-02,-0.04827222222222222,0.765
2017-06-03,-0.08752641509433962,
2017-06-04,0.182146,
2017-06-05,0.23809318181818184,0.9987
2017-06-06,0.10373018867924529,0.9741
2017-06-07,0.09833384615384616,0.78885
2017-06-08,0.17008513513513512,
2017-06-09,0.065996,0.29725
2017-06-10,0.0833377551020408,0.296
2017-06-11,0.17949878048780488,0.6597
2017-06-12,0.11393214285714286,
2017-06-13,0.20541020408163269,
2017-06-14,0.07346527777777778,0.0
2017-06-15,0.03498133333333333,
2017-06-16,0.05110588235294118,0.9498500000000001
2017-06-17,0.13334805194805194,0.03720000000000001
2017-06-18,0.03335487804878049,0.4158
2017-06-19,0.06753466666666667,0.8109500000000001
2017-06-20,0.08423857142857143,0.4215
2017-06-21,0.020601086956521745,0.5224
2017-06-22,0.07201818181818181,0.9591000000000001
2017-06-23,0.1403625,0.06905
2017-06-24,0.17810923076923077,
2017-06-25,0.1337646153846154,0.8419000000000001
2017-06-26,0.19699285714285714,
2017-06-27,0.16887228915662653,
2017-06-28,0.23793947368421053,
2017-06-29,0.19922580645161292,-0.296
2017-06-30,0.0531483870967742,0.8733
2017-07-01,0.1533846153846154,0.9729
2017-07-02,0.09730877192982455,
2017-07-03,0.22291571428571427,0.8269500000000001
2017-07-04,0.15712,
2017-07-05,0.08661188118811881,0.9828
2017-07-06,0.15408148148148146,0.9896
2017-07-07,0.041207446808510635,0.0
2017-07-08,0.1514206106870229,
2017-07-09,0.1845686567164179,
2017-07-10,0.11327428571428572,-0.7425
2017-07-11,0.06600520833333333,0.0935
2017-07-12,0.11837118644067797,
2017-07-13,0.16831340206185566,0.9986
2017-07-14,0.1024965811965812,
2017-07-15,-0.07860923913043479,0.9468
2017-07-16,-0.18460833333333335,0.8979
2017-07-17,-0.015693478260869566,
2017-07-18,0.08108645833333333,0.6801
2017-07-19,0.04749896907216495,
2017-07-20,0.1250119658119658,
2017-07-21,0.12265888888888887,0.9984500000000001
2017-07-22,0.2036536231884058,0.6486
2017-07-23,0.010591315136476424,0.7351
2017-07-24,0.05603398692810457,0.5978666666666667
2017-07-25,0.09416901408450704,
2017-07-26,0.12549607843137253,0.9985
2017-07-27,0.09365,
2017-07-28,0.11956451612903227,-0.6908
2017-07-29,0.057995505617977526,
2017-07-30,0.06227011494252873,
2017-07-31,0.14673521126760564,0.6565333333333333
2017-08-01,0.15487948717948719,
2017-08-02,0.12711999999999998,
2017-08-03,0.15294155844155843,0.42605000000000004
2017-08-04,0.1482,0.9892
2017-08-05,0.14655357142857145,0.9984
2017-08-06,0.07404583333333332,
2017-08-07,0.11300222222222221,0.9919
2017-08-08,0.036323711340206184,0.28381666666666666
2017-08-09,0.09775545454545455,0.9126666666666666
2017-08-10,-0.052546666666666665,0.99465
2017-08-11,0.09841842105263159,0.3182
2017-08-12,0.08862264150943397,
2017-08-13,0.1687,0.9674
2017-08-14,0.16123968253968252,-0.0516
2017-08-15,0.24650461538461538,
2017-08-16,0.09697808219178082,0.34455
2017-08-17,0.04482999999999999,0.7133
2017-08-18,0.29425384615384614,
2017-08-19,0.08466724137931034,
2017-08-20,0.19187833333333335,
2017-08-21,0.09549090909090908,
2017-08-22,0.1517,0.8043
2017-08-23,0.08816739130434782,
2017-08-24,0.0903063492063492,0.02360000000000001
2017-08-25,0.11961481481481481,0.996
2017-08-26,0.25101351351351353,
2017-08-27,0.033019047619047615,
2017-08-28,0.0853313725490196,
2017-08-29,0.109875,0.6115
2017-08-30,0.162684375,
2017-08-31,0.0884125,0.836
2017-09-01,0.0014717948717948676,
2017-09-02,-0.010309756097560978,
2017-09-03,0.2142227272727273,
2017-09-04,-0.007535714285714283,
2017-09-05,0.06087272727272728,
2017-09-06,0.20494642857142858,-0.5574
2017-09-07,0.075546875,0.23615
2017-09-08,0.12207682926829269,-0.71775
2017-09-09,0.06962083333333333,0.3669
2017-09-10,0.188335593220339,-0.1027
2017-09-11,0.18374736842105263,0.9788
2017-09-12,0.2948276923076923,0.5574
2017-09-13,0.2587860465116279,
2017-09-14,0.28650526315789476,
2017-09-15,0.0891595744680851,0.82165
2017-09-16,-0.038367500000000006,
2017-09-17,0.08684999999999998,
2017-09-18,0.22904482758620692,0.926
2017-09-19,0.07604375000000001,0.891
2017-09-20,0.13603877551020407,0.9751
2017-09-21,0.13533,0.9349
2017-09-22,0.06748148148148148,-0.31160000000000004
2017-09-23,0.23091395348837207,
2017-09-24,0.16001764705882351,
2017-09-25,0.23650000000000002,
2017-09-26,0.11362968749999999,0.988
2017-09-27,0.1382805970149254,0.9831
2017-09-28,0.140352,0.7721
2017-09-29,0.19499375,
2017-09-30,0.1979725,0.9895
2017-10-01,0.22101818181818184,
2017-10-02,0.173045,
2017-10-03,0.18783880597014926,
2017-10-04,0.05281034482758621,
2017-10-05,0.1684072463768116,0.920975
2017-10-06,0.14282127659574467,0.9454666666666666
2017-10-07,0.15549166666666667,0.5267
2017-10-08,0.048235714285714285,0.9042
2017-10-09,0.05012393162393162,
2017-10-10,-0.21910522088353415,0.51555
2017-10-11,0.02455275590551181,
2017-10-12,0.08735890410958905,0.9186
2017-10-13,0.17180851063829786,0.44292
2017-10-14,0.1268063829787234,
2017-10-15,0.2956818181818182,
2017-10-16,0.13850350877192982,0.9964500000000001
2017-10-17,-0.034816513761467896,0.8587
2017-10-18,0.040692,
2017-10-19,0.12434761904761904,0.9970333333333334
2017-10-20,0.11505217391304348,
2017-10-21,0.150621568627451,
2017-10-22,0.12971428571428573,
2017-10-23,0.13337012987012986,
2017-10-24,0.1842080459770115,
2017-10-25,0.13522470588235294,-0.5267
2017-10-26,0.10366153846153846,0.7627
2017-10-27,0.13247538461538463,0.9979
2017-10-28,0.2269766666666667,
2017-10-29,0.2223359375,
2017-10-30,0.16790842105263157,
2017-10-31,0.14318865979381443,0.9643
2017-11-01,0.14412190476190476,0.8875
2017-11-02,0.024265137614678897,
2017-11-03,0.11664761904761906,
2017-11-04,0.15073636363636364,0.9979
2017-11-05,0.16579777777777777,
2017-11-06,0.07478098159509201,0.6640666666666667
2017-11-07,0.1328135593220339,0.58608
2017-11-08,0.23390624999999998,0.7759666666666667
2017-11-09,0.009803773584905657,
2017-11-10,0.08045977011494253,0.20740000000000003
2017-11-11,0.07932727272727273,
2017-11-12,0.2096972602739726,
2017-11-13,0.1933379746835443,
2017-11-14,0.11387777777777777,0.9994
2017-11-15,0.158615625,
2017-11-16,0.1443367088607595,
2017-11-17,-0.016704545454545458,0.5709
2017-11-18,-0.05938125000000001,0.2716
2017-11-19,0.05453116883116883,
2017-11-20,0.19559157894736842,
2017-11-21,0.1624890410958904,0.4588
2017-11-22,0.24430510204081632,0.0
2017-11-23,0.18395466666666666,-0.9734
2017-11-24,0.07357083333333334,
2017-11-25,0.14654142857142857,
2017-11-26,0.13327764705882353,0.9325
2017-11-27,0.12811195652173915,0.7845
2017-11-28,0.00045263157894736823,
2017-11-29,-0.19914635036496353,-0.6597
2017-11-30,-0.1737952879581152,
2017-12-01,-0.0929,
2017-12-02,0.021138095238095237,
2017-12-03,0.12200609756097561,
2017-12-04,-0.021167441860465118,0.2740666666666667
2017-12-05,0.1584578313253012,0.868
2017-12-06,0.12712127659574468,
2017-12-07,0.215458024691358,
2017-12-08,-0.03396315789473685,0.85105
2017-12-09,-0.045522448979591845,
2017-12-10,0.10398028169014084,
2017-12-11,-0.042478409090909094,
2017-12-12,-0.1379016,0.9862
2017-12-13,-0.0773057142857143,0.7436
2017-12-14,0.14196981132075473,0.55265
2017-12-15,-0.07240289017341041,0.730325
2017-12-16,-0.213075,-0.5106
2017-12-17,-0.15763899371069184,
2017-12-18,-0.031115568862275456,0.1591
2017-12-19,-0.10758654970760234,0.7184
2017-12-20,-0.08809453125,0.9705
2017-12-21,-0.14658803418803418,0.0
2017-12-22,-0.1516421568627451,
2017-12-23,0.05857777777777778,0.0
2017-12-24,-0.1041072463768116,
2017-12-25,-0.00535277777777778,
2017-12-26,-0.06467261904761905,0.0
2017-12-27,-0.15914,
2017-12-28,0.019622499999999998,
2017-12-29,-0.09652857142857142,
2017-12-30,0.11334729729729731,0.9899
2017-12-31,0.1258,0.9732
2018-01-01,-0.07584754098360656,
2018-01-02,0.027633333333333336,0.6628666666666666
2018-01-03,-0.0010100000000000029,0.49625
2018-01-04,-0.016775409836065576,
2018-01-05,0.09392631578947369,
2018-01-06,0.15329642857142858,
2018-01-07,0.10606507936507936,0.9849
2018-01-08,0.13949275362318841,0.9762
2018-01-09,0.17692692307692306,
2018-01-10,0.10086666666666666,
2018-01-11,0.2367,0.4106
2018-01-12,0.2001815789473684,0.2486
2018-01-13,0.12750833333333336,0.57335
2018-01-14,0.12288750000000001,
2018-01-15,-0.05959473684210526,0.9595
2018-01-16,0.048910389610389605,0.9774
2018-01-17,0.07453333333333333,-0.010050000000000003
2018-01-18,0.08185172413793103,
2018-01-19,0.07996666666666667,0.9545
2018-01-20,0.16438813559322035,0.1806
2018-01-21,0.03464418604651163,
2018-01-22,0.17207313432835822,
2018-01-23,0.16672708333333333,
2018-01-24,0.22666190476190476,0.9169
2018-01-25,0.2866242424242424,
2018-01-26,0.22542467532467533,0.4637
2018-01-27,0.10371730769230769,0.28695
2018-01-28,0.15945441176470587,0.2814
2018-01-29,0.348521568627451,-0.7447
2018-01-30,0.07459543378995434,0.99505
2018-01-31,0.0024294117647058783,0.33699999999999997
2018-02-01,0.19901048387096773,0.60388
2018-02-02,-0.10812941176470589,0.5468999999999999
2018-02-03,0.17804666666666666,0.9972
2018-02-04,-0.183219,
2018-02-05,-0.24775823754789272,0.9953
2018-02-06,-0.16181525423728815,0.6655
2018-02-07,-0.127379,0.07933333333333333
2018-02-08,0.01839134615384615,0.5308
2018-02-09,0.032542,0.07464
2018-02-10,0.10824647887323945,
2018-02-11,0.12607848101265823,0.9981
2018-02-12,0.12762755102040815,0.6561333333333333
2018-02-13,0.17530319148936171,0.5492
2018-02-14,0.05235934065934066,
2018-02-15,0.13278267716535433,-0.0772
2018-02-16,0.05865223880597015,0.69085
2018-02-17,0.048590780141843974,
2018-02-18,0.05183928571428572,0.6705
2018-02-19,0.11055555555555555,0.46655
2018-02-20,0.03115103448275862,0.9492
2018-02-21,0.1543971153846154,
2018-02-22,0.07031219512195122,0.8225
2018-02-23,0.031216923076923073,0.6935
2018-02-24,0.02253513513513513,
2018-02-25,0.21112857142857144,0.4195333333333333
2018-02-26,0.020725641025641027,0.9197
2018-02-27,0.14335660377358492,0.49063999999999997
2018-02-28,0.05736458333333334,0.9815999999999999
2018-03-01,0.011284693877551016,
2018-03-02,0.02741958762886597,0.9337333333333334
2018-03-03,0.18949638554216866,0.7900999999999999
2018-03-04,-0.03521604938271605,0.913
2018-03-05,0.1434574074074074,
2018-03-06,0.11608411214953272,0.8981
2018-03-07,0.048075,0.9477
2018-03-08,0.088728,0.9816
2018-03-09,0.0742190909090909,0.95765
2018-03-10,0.20249767441860464,0.9698
2018-03-11,0.0694170731707317,-0.023849999999999996
2018-03-12,-0.03984950495049506,0.6124
2018-03-13,0.05567466666666666,0.3359
2018-03-14,0.025686315789473682,0.7392
2018-03-15,-0.08261057692307693,0.0
2018-03-16,-0.10385942028985508,0.34676666666666667
2018-03-17,-0.12626074766355141,
2018-03-18,0.0351156862745098,
2018-03-19,-0.04371935483870968,0.7444
2018-03-20,0.09764220183486237,
2018-03-21,0.08964574468085107,0.989075
2018-03-22,0.10732857142857141,0.48765000000000003
2018-03-23,0.1936815789473684,0.9382
2018-03-24,-0.014373913043478272,
2018-03-25,0.10264927536231884,0.8074
2018-03-26,0.20183150684931506,0.4749
2018-03-27,0.1252897435897436,-0.0516
2018-03-28,0.13430823529411764,0.82562
2018-03-29,0.09789886363636363,0.7906
2018-03-30,0.0817471264367816,0.3612
2018-03-31,-0.004325287356321842,
2018-04-01,0.09955918367346939,0.1243
2018-04-02,-0.07958181818181818,
2018-04-03,-0.09275000000000001,0.26335
2018-04-04,0.05366,-0.5888
2018-04-05,-0.074675,0.993
2018-04-06,-0.034283695652173915,
2018-04-07,-0.06601833333333335,-0.7506
2018-04-08,-0.03633723404255319,
2018-04-09,-0.2395286764705882,-0.06014999999999998
2018-04-10,-0.20705374999999998,0.2553
2018-04-11,-0.05266909090909091,
2018-04-12,0.02888045977011494,0.7172
2018-04-13,0.015697959183673463,0.999
2018-04-14,-0.06664242424242425,
2018-04-15,-0.14253728813559324,
2018-04-16,-0.12663870967741936,
2018-04-17,0.016688235294117653,0.44460000000000005
2018-04-18,-0.027790196078431372,0.9094
2018-04-19,-0.12417763157894737,0.28276
2018-04-20,-0.014355932203389841,-0.9381
2018-04-21,-0.04644745762711864,
2018-04-22,-0.07518333333333332,0.9997
2018-04-23,-0.2063098765432099,0.5267
2018-04-24,-0.25532127659574466,
2018-04-25,-0.2592308510638298,0.9361
2018-04-26,-0.2986011363636364,0.9993
2018-04-27,-0.3812381294964029,0.8732500000000001
2018-04-28,-0.29196268656716423,
2018-04-29,-0.40007480916030536,0.9756
2018-04-30,-0.16454816753926704,0.7928999999999999
2018-05-01,-0.0990926406926407,0.7861333333333334
2018-05-02,-0.19524207317073172,0.9932
2018-05-03,-0.19061440000000002,
2018-05-04,-0.2484976377952756,0.9922
2018-05-05,-0.24088016528925618,
2018-05-06,-0.1397620253164557,
2018-05-07,-0.05630392156862746,0.31070000000000003
2018-05-08,-0.1200778761061947,0.36800000000000005
2018-05-09,-0.15770112359550562,0.14661666666666667
2018-05-10,-0.037304705882352955,
2018-05-11,-0.2923703703703704,0.9882
2018-05-12,-0.05249696969696971,
2018-05-13,-0.20604074074074075,0.0
2018-05-14,0.03604941176470588,-0.04844999999999999
2018-05-15,-0.09732435897435898,0.1843
2018-05-16,-0.24744081632653064,0.7676
2018-05-17,-0.10283428571428573,0.4767
2018-05-18,-0.13719636363636364,
2018-05-19,0.04678478260869565,
2018-05-20,-0.005136956521739127,-0.9059
2018-05-21,-0.10016041666666668,0.56465
2018-05-22,-0.22481518987341773,-0.2023
2018-05-23,0.03708051948051948,0.9894
2018-05-24,-0.1500123595505618,0.48593333333333333
2018-05-25,-0.1909066265060241,0.48160000000000003
2018-05-26,-0.04848796992481203,0.836
2018-05-27,-0.16118359375,-0.9722
2018-05-28,-0.16260662251655628,
2018-05-29,-0.09380833333333333,0.10399999999999998
2018-05-30,-0.06859411764705882,-0.07746666666666668
2018-05-31,-0.15980326086956523,-0.9835
2018-06-01,-0.23355714285714285,
2018-06-02,-0.04796373626373626,0.9217
2018-06-03,0.09550476190476191,
2018-06-04,-0.029760000000000005,
2018-06-05,0.021215,0.9868
2018-06-06,0.0068425,0.9865
2018-06-07,-0.06589375,
2018-06-08,0.10084153846153847,
2018-06-09,0.16643953488372093,
2018-06-10,0.0031741379310344757,
2018-06-11,0.07624827586206896,0.8271
2018-06-12,0.03201384615384615,
2018-06-13,-0.10180545454545455,-0.297125
2018-06-14,0.03319861111111111,0.64496
2018-06-15,0.09529791666666666,0.8748
2018-06-16,0.18220238095238095,
2018-06-17,0.06631710526315789,
2018-06-18,0.08074018691588784,0.61365
2018-06-19,0.06202876712328768,0.8625
2018-06-20,0.14314756097560974,0.3337090909090909
2018-06-21,-0.006285106382978728,0.8043
2018-06-22,0.09073287671232877,-0.061350000000000016
2018-06-23,0.16132857142857143,
2018-06-24,0.10365918367346938,0.9709
2018-06-25,0.024544827586206887,-0.76505
2018-06-26,0.034352325581395345,-0.9274
2018-06-27,0.11411411764705882,0.31975
2018-06-28,0.10775762711864408,0.6528666666666667
2018-06-29,0.158409375,0.22786666666666666
2018-06-30,0.10180943396226415,0.01579999999999998
2018-07-01,0.14248524590163933,0.3221
2018-07-02,0.18359052631578945,0.682125
2018-07-03,0.08558360655737705,-0.2732
2018-07-04,0.17230882352941176,
2018-07-05,0.218784375,
2018-07-06,0.19364761904761904,
2018-07-07,0.12706788990825688,
2018-07-08,0.1786970588235294,0.8658
2018-07-09,0.09066160714285713,0.981
2018-07-10,0.07252074074074075,0.08739999999999999
2018-07-11,0.03430999999999999,
2018-07-12,0.12130266666666666,
2018-07-13,0.2749240740740741,0.0417
2018-07-14,0.16091166666666668,
2018-07-15,0.1622293103448276,0.8885
2018-07-16,0.11301071428571428,
2018-07-17,0.27131272727272726,-0.9813
2018-07-18,0.005452542372881359,
2018-07-19,0.04913793103448277,0.6329857142857144
2018-07-20,-0.0880952380952381,0.9654
2018-07-21,0.21868421052631581,0.06306666666666667
2018-07-22,0.2402413793103448,0.26233333333333336
2018-07-23,0.20700500000000002,-0.00019999999999997797
2018-07-24,0.02081,0.5971
2018-07-25,0.12083333333333332,
2018-07-26,0.024850000000000007,0.9246
2018-07-27,0.1783576923076923,0.5297666666666667
2018-07-28,0.11218974358974358,0.42475
2018-07-29,0.11260714285714285,
2018-07-30,0.170971875,0.5304333333333334
2018-07-31,-0.03936984126984128,0.9432
2018-08-01,-0.0666813559322034,0.9818
2018-08-02,0.3825136363636364,
2018-08-03,0.08001944444444445,0.9180999999999999
2018-08-04,0.021759183673469382,0.23446666666666668
2018-08-05,0.08124999999999999,
2018-08-06,0.08661400000000001,0.88325
2018-08-07,0.12379746835443037,0.3024846153846154
2018-08-08,0.07762916666666667,-0.8591
2018-08-09,0.05883265306122448,
2018-08-10,0.18551296296296296,0.9009
2018-08-11,0.08539090909090909,
2018-08-12,0.036413888888888885,-0.6486
2018-08-13,0.08633333333333335,0.6369
2018-08-14,0.056955,0.5423
2018-08-15,0.054854901960784304,
2018-08-16,-0.041775,0.9831
2018-08-17,0.02803124999999999,0.7048166666666665
2018-08-18,0.21817187500000002,-0.8938
2018-08-19,-0.02820512820512821,0.2575
2018-08-20,0.024154385964912282,0.32863333333333333
2018-08-21,0.05514,0.61775
2018-08-22,0.1453894736842105,0.93625
2018-08-23,0.20731176470588233,
2018-08-24,0.326425,0.31845
2018-08-25,-0.02920810810810812,
2018-08-26,0.20070212765957446,0.984
2018-08-27,0.09611842105263158,0.27755
2018-08-28,0.15506060606060607,0.5731333333333334
2018-08-29,0.12386428571428572,0.0
2018-08-30,0.04567272727272726,
2018-08-31,0.12029756097560976,
2018-09-01,0.1872560975609756,-0.802
2018-09-02,0.15268222222222222,0.0
2018-09-03,0.003785294117647073,
2018-09-04,-0.04381739130434783,0.8807
2018-09-05,0.16446999999999998,
2018-09-06,0.19623684210526315,0.7414000000000001
2018-09-07,0.0678578947368421,0.9813
2018-09-08,0.1005375,-0.9666
2018-09-09,0.08802307692307691,
2018-09-10,-0.07035999999999999,0.9923500000000001
2018-09-11,0.13219999999999998,0.9816
2018-09-12,0.1447081081081081,-0.4192666666666667
2018-09-13,0.026938461538461543,
2018-09-14,0.1316948717948718,
2018-09-15,0.14749354838709675,0.9993
2018-09-16,-0.07648620689655174,
2018-09-17,-0.029684482758620692,0.2667333333333333
2018-09-18,0.37986719999999996,0.9904
2018-09-19,0.26143359374999997,
2018-09-20,0.13215967741935483,0.35585
2018-09-21,0.20565961538461539,0.3818
2018-09-22,0.20428297872340426,-0.1591
2018-09-23,0.1371918918918919,0.18679999999999997
2018-09-24,0.11989999999999999,0.9876
2018-09-25,0.040052631578947374,0.99745
2018-09-26,-0.03656750000000002,
2018-09-27,0.2992810810810811,0.8994
2018-09-28,0.19907105263157895,
2018-09-29,0.047488571428571436,0.9925
2018-09-30,-0.08215277777777778,
2018-10-01,0.15711929824561405,
2018-10-02,-0.10999047619047618,0.8052666666666667
2018-10-03,0.026661016949152547,0.5308499999999999
2018-10-04,-0.07696551724137932,0.9642
2018-10-05,-0.047377192982456136,-0.8316
2018-10-06,0.00976486486486486,0.0
2018-10-07,0.22638999999999998,
2018-10-08,0.19275476190476187,0.296
2018-10-09,0.13017142857142858,0.4767
2018-10-10,0.09654117647058824,0.666025
2018-10-11,0.18752857142857143,0.5225
2018-10-12,0.11519047619047619,0.128
2018-10-13,0.09541896551724138,
2018-10-14,0.10101956521739129,
2018-10-15,0.3850724137931034,0.017850000000000033
2018-10-16,0.1645703125,0.9987
2018-10-17,0.18769999999999998,
2018-10-18,0.022702325581395347,
2018-10-19,0.1473860465116279,
2018-10-20,0.1771076923076923,-0.985
2018-10-21,0.16571842105263157,
2018-10-22,0.16509583333333333,-0.9039
2018-10-23,0.22188372093023256,0.9094
2018-10-24,0.28211714285714284,0.89835
2018-10-25,0.14483529411764706,0.9169
2018-10-26,0.023166666666666665,0.7176
2018-10-27,0.29211111111111115,0.3344666666666667
2018-10-28,0.26143428571428573,0.8271
2018-10-29,0.15016538461538462,0.59815
2018-10-30,0.0599125,0.9779
2018-10-31,0.1698833333333333,-0.3548
2018-11-01,0.09053928571428571,
2018-11-02,0.2758888888888889,0.3818
2018-11-03,-0.032135,0.9995
2018-11-04,0.16416521739130435,
2018-11-05,0.233265625,0.23495000000000005
2018-11-06,0.220046875,0.9984500000000001
2018-11-07,0.10514,0.9937
2018-11-08,-0.014176190476190472,0.499075
2018-11-09,-0.063826,0.5066428571428572
2018-11-10,0.0502,
2018-11-11,0.46034736842105267,0.9993
2018-11-12,-0.0006224999999999995,-0.5719
2018-11-13,0.07420602409638555,0.9856
2018-11-14,0.19208358208955223,0.8868
2018-11-15,0.1832857142857143,0.0772
2018-11-16,0.16800243902439024,-0.5423
2018-11-17,-0.026242424242424244,0.9828
2018-11-18,0.29323055555555555,0.7976
2018-11-19,0.35374583333333337,0.9771
2018-11-20,0.21526571428571428,0.8176
2018-11-21,0.15883958333333334,0.0
2018-11-22,-0.02859148936170213,
2018-11-23,-0.05317638888888889,0.0
2018-11-24,0.08888928571428571,0.24565
2018-11-25,-0.13416,0.9942
2018-11-26,0.27555384615384615,0.69505
2018-11-27,0.0572,0.7429
2018-11-28,0.1428578947368421,
2018-11-29,-0.0032809523809523766,0.87822
2018-11-30,0.25367538461538464,-0.5106
2018-12-01,0.09547796610169493,0.7338
2018-12-02,0.2864,
2018-12-03,0.2839114754098361,0.9378666666666667
2018-12-04,0.4020915254237288,0.6682
2018-12-05,0.009475342465753425,-0.5542
2018-12-06,0.1935754716981132,-0.5543333333333333
