date,avg_compound,post_count
2017-02-24,0.2671904761904762,21
2017-02-25,0.2596869565217391,23
2017-02-26,0.0747848484848485,33
2017-02-27,0.3728148936170213,47
2017-02-28,0.14452972972972972,37
2017-03-01,0.04251304347826086,23
2017-03-02,-0.07235161290322582,31
2017-03-03,0.06203599999999999,25
2017-03-04,-0.24119230769230768,13
2017-03-05,0.20277333333333333,15
2017-03-06,0.2678875,24
2017-03-07,0.23039310344827585,29
2017-03-08,0.133125,20
2017-03-09,0.30467307692307694,26
2017-03-10,0.06065882352941176,17
2017-03-11,0.054721739130434786,23
2017-03-12,0.28607,10
2017-03-13,0.022925000000000008,16
2017-03-14,0.06908125,16
2017-03-15,-0.009499999999999991,29
2017-03-16,0.14626363636363637,22
2017-03-17,0.2805375,16
2017-03-18,0.015035000000000003,20
2017-03-19,0.3545,15
2017-03-20,0.33235909090909094,22
2017-03-21,0.018568965517241385,29
2017-03-22,-0.07332692307692307,26
2017-03-23,0.08343809523809524,21
2017-03-24,0.1692,35
2017-03-25,0.1329659090909091,44
2017-03-26,0.22873000000000002,20
2017-03-27,-0.12471499999999999,40
2017-03-28,0.055713286713286715,143
2017-03-29,0.03748876404494382,89
2017-03-30,0.2207891891891892,37
2017-03-31,0.25839615384615383,26
2017-04-01,0.142836,25
2017-04-02,-0.02913,20
2017-04-03,0.015583870967741944,31
2017-04-04,0.19942962962962962,27
2017-04-05,0.418608,25
2017-04-06,0.35122,20
2017-04-07,0.07241538461538462,13
2017-04-08,0.14181333333333335,15
2017-04-09,-0.10571666666666664,12
2017-04-10,0.1280962962962963,27
2017-04-11,0.019179166666666667,24
2017-04-12,0.18313333333333331,30
2017-04-13,0.08492499999999999,12
2017-04-14,0.20547222222222222,18
2017-04-15,-0.03464782608695653,23
2017-04-16,0.3292923076923077,13
2017-04-17,0.032025000000000005,16
2017-04-18,0.34273333333333333,42
2017-04-19,0.2843763157894737,38
2017-04-20,0.2680739130434783,23
2017-04-21,0.01580333333333333,30
2017-04-22,0.011736842105263157,19
2017-04-23,-0.12755555555555556,9
2017-04-24,-0.1686777777777778,18
2017-04-25,0.1670208333333333,24
2017-04-26,0.21403571428571427,14
2017-04-27,0.039999999999999994,13
2017-04-28,0.40038333333333337,6
2017-04-29,0.13279000000000002,10
2017-04-30,0.18104347826086956,23
2017-05-01,0.24000000000000002,15
2017-05-02,-0.04741666666666667,18
2017-05-03,0.49542,10
2017-05-04,0.023484615384615395,13
2017-05-05,0.08054375,16
2017-05-06,-0.06834000000000001,15
2017-05-07,-0.11150454545454545,22
2017-05-08,0.01588055555555555,36
2017-05-09,0.07134166666666666,12
2017-05-10,0.1287,7
2017-05-11,0.24114166666666667,12
2017-05-12,0.34576250000000003,16
2017-05-13,0.3599652173913043,23
2017-05-14,0.16981875000000002,16
2017-05-15,0.1466941176470588,17
2017-05-16,-0.01766875000000001,16
2017-05-17,0.0800111111111111,18
2017-05-18,0.262,10
2017-05-19,-0.031768421052631585,19
2017-05-20,0.14353529411764707,17
2017-05-21,0.17452222222222222,18
2017-05-22,-0.09202352941176471,17
2017-05-23,0.1788375,16
2017-05-24,0.04913142857142857,70
2017-05-25,0.10167666666666667,30
2017-05-26,0.12215666666666666,30
2017-05-27,0.10731764705882352,17
2017-05-28,-0.02526190476190476,21
2017-05-29,-0.0016555555555555614,18
2017-05-30,0.15286333333333332,30
2017-05-31,0.38839999999999997,13
2017-06-01,0.06899,20
2017-06-02,-0.15421379310344827,29
2017-06-03,-0.22038800000000003,25
2017-06-04,0.16610344827586207,29
2017-06-05,0.19677619047619047,21
2017-06-06,0.142196,25
2017-06-07,0.10334642857142858,28
2017-06-08,0.14003428571428572,35
2017-06-09,0.0768051282051282,78
2017-06-10,0.08193214285714286,168
2017-06-11,0.12520819672131148,61
2017-06-12,0.12036666666666666,42
2017-06-13,0.09368867924528303,53
2017-06-14,0.035614285714285716,42
2017-06-15,0.0032914285714285675,35
2017-06-16,0.005544186046511634,43
2017-06-17,0.06094772727272728,44
2017-06-18,-0.0908829268292683,41
2017-06-19,0.08512325581395348,43
2017-06-20,0.1855676470588235,34
2017-06-21,0.18296595744680852,47
2017-06-22,0.06723953488372092,43
2017-06-23,0.11922368421052632,38
2017-06-24,0.133945,40
2017-06-25,0.20836428571428572,42
2017-06-26,0.18485555555555555,45
2017-06-27,0.09393333333333334,57
2017-06-28,0.2495088888888889,45
2017-06-29,0.19852499999999998,88
2017-06-30,-0.030160975609756096,41
2017-07-01,0.18975454545454545,33
2017-07-02,0.06435238095238095,42
2017-07-03,0.20430232558139536,43
2017-07-04,0.1585851851851852,54
2017-07-05,0.13580273972602738,73
2017-07-06,0.14522912621359224,103
2017-07-07,0.03166066666666667,150
2017-07-08,0.1550787610619469,113
2017-07-09,0.1657543859649123,114
2017-07-10,0.0975275229357798,109
2017-07-11,-0.02598225806451613,62
2017-07-12,0.10843411764705883,85
2017-07-13,0.09512537313432837,67
2017-07-14,0.13042625000000002,80
2017-07-15,0.0501153846153846,65
2017-07-16,-0.12489718309859153,71
2017-07-17,0.009966666666666672,57
2017-07-18,0.034801587301587306,63
2017-07-19,0.008423333333333333,60
2017-07-20,0.0798945945945946,74
2017-07-21,0.13734901960784313,51
2017-07-22,0.23985294117647057,34
2017-07-23,-0.03744650000000001,200
2017-07-24,0.018330555555555548,72
2017-07-25,0.09271506849315068,73
2017-07-26,0.15158813559322035,59
2017-07-27,0.13565245901639342,61
2017-07-28,0.06999090909090909,33
2017-07-29,0.06919268292682927,41
2017-07-30,0.06201521739130434,46
2017-07-31,0.18046341463414634,41
2017-08-01,0.16532105263157892,38
2017-08-02,0.08664054054054053,37
2017-08-03,0.11886216216216217,37
2017-08-04,0.14534146341463416,41
2017-08-05,0.08166551724137931,29
2017-08-06,-0.019872499999999998,40
2017-08-07,0.17022142857142858,42
2017-08-08,-0.08881379310344828,29
2017-08-09,0.027844827586206905,29
2017-08-10,-0.03558571428571428,28
2017-08-11,0.17561785714285713,28
2017-08-12,0.022899999999999997,19
2017-08-13,0.18806969696969697,33
2017-08-14,0.17301,20
2017-08-15,0.23995624999999998,32
2017-08-16,0.16463636363636364,33
2017-08-17,0.03924090909090909,22
2017-08-18,0.3613875,8
2017-08-19,0.08776153846153845,26
2017-08-20,0.1002206896551724,29
2017-08-21,-0.01991538461538462,26
2017-08-22,0.030876923076923066,13
2017-08-23,0.08829285714285715,14
2017-08-24,0.2408238095238095,21
2017-08-25,0.20204,20
2017-08-26,0.14205,14
2017-08-27,0.27630625,16
2017-08-28,0.07008666666666667,15
2017-08-29,0.16051538461538462,26
2017-08-30,0.20531666666666668,24
2017-08-31,0.40985,16
2017-09-01,-0.037025,20
2017-09-02,0.2475888888888889,9
2017-09-03,0.26096,15
2017-09-04,0.03187500000000001,12
2017-09-05,0.11367222222222223,18
2017-09-06,0.21716875,16
2017-09-07,0.2507529411764706,17
2017-09-08,0.1378105263157895,19
2017-09-09,0.23455333333333334,15
2017-09-10,0.38926666666666665,18
2017-09-11,0.1107764705882353,17
2017-09-12,0.25695625,16
2017-09-13,0.3280954545454545,22
2017-09-14,0.4266,10
2017-09-15,0.10220714285714286,14
2017-09-16,0.5664750000000001,8
2017-09-17,0.10251818181818181,11
2017-09-18,0.397875,12
2017-09-19,-0.08817857142857143,14
2017-09-20,0.30012,10
2017-09-21,0.4046909090909091,11
2017-09-22,0.35785833333333333,12
2017-09-23,0.30678235294117645,17
2017-09-24,0.09300000000000001,12
2017-09-25,0.22466499999999998,20
2017-09-26,0.018783333333333336,36
2017-09-27,0.17578214285714286,28
2017-09-28,0.2317,32
2017-09-29,0.23765,22
2017-09-30,0.32678333333333337,18
2017-10-01,0.2228125,24
2017-10-02,0.1495375,16
2017-10-03,0.242265,20
2017-10-04,0.24878636363636364,22
2017-10-05,0.32766666666666666,21
2017-10-06,0.2669375,16
2017-10-07,0.2822,8
2017-10-08,0.10019333333333334,15
2017-10-09,0.2700904761904762,21
2017-10-10,0.2576222222222222,18
2017-10-11,-0.07438000000000002,15
2017-10-12,-0.03927857142857143,14
2017-10-13,-0.01147857142857144,14
2017-10-14,0.12,12
2017-10-15,0.3986714285714285,7
2017-10-16,0.14093972602739727,73
2017-10-17,0.19366607142857142,56
2017-10-18,0.22662857142857143,35
2017-10-19,0.10826818181818182,22
2017-10-20,0.10004333333333333,30
2017-10-21,0.09488260869565215,23
2017-10-22,0.2516842105263158,19
2017-10-23,-0.029716666666666666,24
2017-10-24,0.09875833333333334,24
2017-10-25,0.22267142857142858,21
2017-10-26,0.07922142857142858,14
2017-10-27,0.24538888888888888,18
2017-10-28,0.4358823529411765,17
2017-10-29,0.5789384615384615,13
2017-10-30,0.008104761904761917,21
2017-10-31,0.301085,20
2017-11-01,0.11783684210526317,19
2017-11-02,0.25274545454545455,22
2017-11-03,-0.0020678571428571512,28
2017-11-04,-0.004820000000000006,15
2017-11-05,0.16817142857142858,21
2017-11-06,0.13289642857142855,28
2017-11-07,0.20446071428571427,28
2017-11-08,0.21642499999999998,16
2017-11-09,0.078468,25
2017-11-10,0.1976392857142857,28
2017-11-11,0.17858095238095237,21
2017-11-12,0.28053529411764705,17
2017-11-13,0.2802705882352941,17
2017-11-14,0.2558235294117647,17
2017-11-15,0.2533923076923077,13
2017-11-16,0.09392142857142857,28
2017-11-17,-0.12479166666666666,36
2017-11-18,-0.10683809523809523,42
2017-11-19,0.056809090909090906,33
2017-11-20,0.1476548387096774,31
2017-11-21,0.11790333333333332,30
2017-11-22,0.2925372093023256,43
2017-11-23,0.26094117647058823,34
2017-11-24,0.057427500000000006,40
2017-11-25,0.16920882352941177,34
2017-11-26,0.18771142857142858,35
2017-11-27,0.11831272727272728,55
2017-11-28,-0.11422222222222222,72
2017-11-29,-0.3047103626943005,193
2017-11-30,-0.2639188034188034,117
2017-12-01,-0.11905555555555557,63
2017-12-02,0.024216666666666654,36
2017-12-03,0.05029285714285715,42
2017-12-04,-0.2108641025641026,39
2017-12-05,0.09171290322580644,31
2017-12-06,0.11428787878787879,33
2017-12-07,0.19089459459459457,37
2017-12-08,-0.019380952380952377,21
2017-12-09,-0.09284500000000001,20
2017-12-10,0.23597083333333335,24
2017-12-11,0.01887142857142857,28
2017-12-12,0.120725,20
2017-12-13,-0.11701111111111112,18
2017-12-14,0.23676666666666668,18
2017-12-15,0.4515470588235294,17
2017-12-16,0.04321666666666666,18
2017-12-17,-0.03585000000000001,14
2017-12-18,0.04317222222222222,18
2017-12-19,0.27496470588235294,17
2017-12-20,0.2877230769230769,13
2017-12-21,0.24276,10
2017-12-22,0.05957857142857142,14
2017-12-23,0.2969769230769231,13
2017-12-24,0.1642727272727273,11
2017-12-25,0.31426923076923075,13
2017-12-26,0.17395454545454545,11
2017-12-27,0.1452888888888889,18
2017-12-28,0.10285454545454545,11
2017-12-29,-0.06754210526315792,19
2017-12-30,0.2999904761904762,21
2017-12-31,0.35432962962962966,27
2018-01-01,-0.1730578947368421,19
2018-01-02,0.22825925925925927,27
2018-01-03,0.2008772727272727,22
2018-01-04,0.12342727272727272,22
2018-01-05,0.1468,28
2018-01-06,0.353315,20
2018-01-07,0.16981875000000002,16
2018-01-08,0.330675,24
2018-01-09,0.31226774193548384,31
2018-01-10,0.05858823529411764,17
2018-01-11,0.13379545454545452,22
2018-01-12,0.19812962962962963,27
2018-01-13,0.3224,20
2018-01-14,0.13102352941176473,17
2018-01-15,-0.20198235294117647,17
2018-01-16,0.24341785714285713,28
2018-01-17,0.13258076923076922,26
2018-01-18,0.19718,15
2018-01-19,0.115136,25
2018-01-20,0.18283913043478262,23
2018-01-21,-0.0010647058823529448,17
2018-01-22,0.187996875,32
2018-01-23,0.3098066666666667,15
2018-01-24,0.20471875,16
2018-01-25,0.33881587301587296,63
2018-01-26,0.37698181818181814,44
2018-01-27,0.2027212121212121,33
2018-01-28,0.285009375,32
2018-01-29,0.41254814814814816,27
2018-01-30,0.116535,60
2018-01-31,0.18105925925925928,27
2018-02-01,0.28137466666666666,75
2018-02-02,-0.025696774193548384,31
2018-02-03,0.19238648648648649,37
2018-02-04,0.11878571428571429,21
2018-02-05,0.07132571428571428,70
2018-02-06,-0.0025094339622641596,53
2018-02-07,-0.01929166666666667,24
2018-02-08,0.07731199999999999,50
2018-02-09,0.10003333333333334,60
2018-02-10,0.21432926829268292,41
2018-02-11,0.14911025641025644,39
2018-02-12,0.18936101694915253,59
2018-02-13,0.13296666666666665,57
2018-02-14,0.07771111111111112,63
2018-02-15,0.15980679611650486,103
2018-02-16,0.09259,100
2018-02-17,0.03137053571428572,112
2018-02-18,0.039335849056603776,106
2018-02-19,0.12139268292682927,123
2018-02-20,0.0905803738317757,107
2018-02-21,0.19125571428571428,70
2018-02-22,0.11628214285714286,56
2018-02-23,0.1365974358974359,39
2018-02-24,0.08721914893617022,47
2018-02-25,0.2080867924528302,53
2018-02-26,0.03531234567901234,81
2018-02-27,0.12121449275362318,69
2018-02-28,0.09130483870967741,62
2018-03-01,0.0731955223880597,67
2018-03-02,0.0653788732394366,71
2018-03-03,0.2635537037037037,54
2018-03-04,-0.008459615384615388,52
2018-03-05,0.17550535714285714,56
2018-03-06,0.1839547619047619,42
2018-03-07,0.02553023255813953,43
2018-03-08,0.165604,75
2018-03-09,0.08672131147540982,61
2018-03-10,0.21764285714285717,56
2018-03-11,0.11477254901960783,51
2018-03-12,-0.036541538461538466,65
2018-03-13,0.07076666666666666,39
2018-03-14,-0.0002760869565217401,46
2018-03-15,-0.09400307692307694,65
2018-03-16,-0.14405050505050507,99
2018-03-17,-0.13782947368421056,95
2018-03-18,0.07713513513513512,74
2018-03-19,0.008516666666666662,66
2018-03-20,0.02678999999999999,70
2018-03-21,0.10324117647058823,68
2018-03-22,0.12944107142857145,56
2018-03-23,0.22447826086956524,46
2018-03-24,-0.013525925925925934,54
2018-03-25,0.12127368421052631,38
2018-03-26,0.25876068376068373,117
2018-03-27,0.23606103896103897,77
2018-03-28,0.22454230769230768,52
2018-03-29,0.165332,50
2018-03-30,0.05061186440677965,59
2018-03-31,-0.010515254237288137,59
2018-04-01,0.18822,25
2018-04-02,-0.009760975609756098,41
2018-04-03,-0.04762222222222223,27
2018-04-04,-0.02830512820512821,39
2018-04-05,-0.11826470588235295,51
2018-04-06,-0.09296981132075471,53
2018-04-07,-0.12740731707317077,41
2018-04-08,0.019039215686274504,51
2018-04-09,-0.02103953488372094,43
2018-04-10,-0.21531000000000003,40
2018-04-11,-0.09698108108108108,37
2018-04-12,0.04044285714285714,49
2018-04-13,-0.050729411764705884,68
2018-04-14,0.05872941176470588,34
2018-04-15,-0.14481153846153846,26
2018-04-16,-0.0895206896551724,29
2018-04-17,-0.085615,40
2018-04-18,-0.19047586206896552,29
2018-04-19,-0.2947911764705882,34
2018-04-20,-0.181524,25
2018-04-21,0.0522263157894737,38
2018-04-22,-0.10036363636363638,44
2018-04-23,-0.3168170212765958,47
2018-04-24,-0.28843968253968255,63
2018-04-25,-0.31389701492537314,67
2018-04-26,-0.3612492063492064,63
2018-04-27,-0.4693232142857143,112
2018-04-28,-0.34937731958762885,97
2018-04-29,-0.4404395833333334,96
2018-04-30,-0.43483827160493826,81
2018-05-01,-0.32676060606060603,99
2018-05-02,-0.4065505617977528,89
2018-05-03,-0.210919696969697,66
2018-05-04,-0.30741875,64
2018-05-05,-0.39642467532467535,77
2018-05-06,-0.32736875,48
2018-05-07,-0.14740689655172415,58
2018-05-08,-0.1849627118644068,59
2018-05-09,-0.224984,50
2018-05-10,-0.09790465116279072,43
2018-05-11,-0.28916800000000004,50
2018-05-12,-0.13474687500000002,64
2018-05-13,-0.301921052631579,38
2018-05-14,-0.11636304347826087,46
2018-05-15,-0.04822162162162162,37
2018-05-16,-0.18616774193548388,31
2018-05-17,-0.16098666666666667,30
2018-05-18,0.07206842105263156,19
2018-05-19,0.0526,18
2018-05-20,-0.004930000000000001,20
2018-05-21,-0.12402923076923077,65
2018-05-22,-0.22680000000000003,21
2018-05-23,0.22615294117647058,17
2018-05-24,-0.027,22
2018-05-25,-0.12039000000000002,20
2018-05-26,-0.03407272727272728,11
2018-05-27,0.10821428571428571,21
2018-05-28,-0.04016875000000001,16
2018-05-29,-0.07437272727272726,11
2018-05-30,-0.05831304347826087,23
2018-05-31,0.14681111111111111,18
2018-06-01,-0.21195263157894742,19
2018-06-02,0.017233333333333323,15
2018-06-03,0.0364655172413793,29
2018-06-04,0.0910675,40
2018-06-05,0.20526666666666668,27
2018-06-06,-0.08057727272727272,22
2018-06-07,-0.21699411764705884,17
2018-06-08,0.29939130434782607,23
2018-06-09,0.2143,11
2018-06-10,-0.10381052631578948,19
2018-06-11,0.111825,28
2018-06-12,-0.01959130434782609,23
2018-06-13,-0.09998181818181819,22
2018-06-14,0.04271923076923077,26
2018-06-15,0.11417450980392156,51
2018-06-16,0.034803999999999995,50
2018-06-17,0.01717575757575758,33
2018-06-18,-0.017392156862745107,51
2018-06-19,0.05558285714285714,35
2018-06-20,0.1396125,24
2018-06-21,-0.07660937500000001,32
2018-06-22,0.018825925925925933,27
2018-06-23,-0.018931250000000004,16
2018-06-24,0.026180769230769226,26
2018-06-25,-0.05542380952380953,21
2018-06-26,0.08789090909090908,22
2018-06-27,0.10895833333333332,24
2018-06-28,0.05431250000000001,24
2018-06-29,0.010824999999999998,20
2018-06-30,0.1894214285714286,14
2018-07-01,0.19845172413793102,29
2018-07-02,0.18019615384615387,26
2018-07-03,0.15055294117647058,17
2018-07-04,0.35080666666666666,15
2018-07-05,0.33543181818181816,22
2018-07-06,0.08221764705882352,17
2018-07-07,-0.08103076923076923,13
2018-07-08,0.20304999999999998,18
2018-07-09,-0.03506428571428572,14
2018-07-10,-0.22743529411764707,17
2018-07-11,-0.18915714285714286,14
2018-07-12,0.09817333333333332,15
2018-07-13,0.23658,15
2018-07-14,0.12723999999999996,10
2018-07-15,0.33816999999999997,10
2018-07-16,0.07085789473684209,19
2018-07-17,0.05935555555555556,9
2018-07-18,-0.09467894736842104,19
2018-07-19,-0.028038461538461536,13
2018-07-20,-0.14091428571428574,7
2018-07-21,-0.06866666666666665,6
2018-07-22,-0.06178888888888889,9
2018-07-23,0.18030000000000002,8
2018-07-24,0.019514285714285713,14
2018-07-25,0.263675,12
2018-07-26,-0.3495375,8
2018-07-27,-0.4329428571428572,7
2018-07-28,0.03888333333333333,12
2018-07-29,-0.0019923076923077034,13
2018-07-30,0.15237777777777778,9
2018-07-31,-0.20754230769230772,26
2018-08-01,-0.1406095238095238,21
2018-08-02,0.6302333333333333,3
2018-08-03,0.021419999999999995,5
2018-08-04,-0.2122105263157895,19
2018-08-05,-0.21558750000000002,16
2018-08-06,-0.16354615384615384,13
2018-08-07,0.09444117647058822,17
2018-08-08,-0.05125000000000001,22
2018-08-09,-0.042306250000000004,16
2018-08-10,0.256525,20
2018-08-11,0.0309047619047619,21
2018-08-12,-0.17272,20
2018-08-13,-0.02284999999999998,8
2018-08-14,-0.18512083333333332,24
2018-08-15,-0.04058333333333334,24
2018-08-16,-0.3001466666666667,15
2018-08-17,-0.1379764705882353,17
2018-08-18,-0.004360000000000022,10
2018-08-19,-0.30641666666666667,18
2018-08-20,-0.14459565217391304,23
2018-08-21,-0.13901428571428573,14
2018-08-22,0.1723894736842105,19
2018-08-23,0.11014666666666667,15
2018-08-24,0.309675,12
2018-08-25,-0.23647777777777781,18
2018-08-26,0.19728823529411765,17
2018-08-27,-0.06806363636363637,11
2018-08-28,0.18661818181818182,11
2018-08-29,0.12524375,16
2018-08-30,0.15644666666666665,15
2018-08-31,0.13246153846153846,13
2018-09-01,0.24774285714285713,14
2018-09-02,0.13098235294117647,17
2018-09-03,-0.20006,15
2018-09-04,0.17967272727272726,11
2018-09-05,0.22993823529411764,68
2018-09-06,0.33238799999999996,25
2018-09-07,0.06354166666666665,12
2018-09-08,-0.29806666666666665,6
2018-09-09,-0.028840909090909094,22
2018-09-10,-0.030033333333333335,21
2018-09-11,0.3755818181818182,11
2018-09-12,0.15433333333333332,15
2018-09-13,0.005964285714285715,14
2018-09-14,0.21995714285714288,14
2018-09-15,0.3215,16
2018-09-16,-0.3168625,8
2018-09-17,0.019991666666666658,12
2018-09-18,0.4726715789473684,95
2018-09-19,0.3828754716981132,53
2018-09-20,0.17734318181818182,44
2018-09-21,0.3361923076923077,26
2018-09-22,0.06314399999999999,25
2018-09-23,0.39298,20
2018-09-24,-0.030388888888888892,18
2018-09-25,-0.32326363636363636,11
2018-09-26,-0.1516352941176471,17
2018-09-27,0.24301999999999999,15
2018-09-28,0.23073333333333332,12
2018-09-29,-0.05545384615384615,13
2018-09-30,-0.08652,15
2018-10-01,0.20824705882352942,17
2018-10-02,-0.14847857142857143,14
2018-10-03,-0.27902,5
2018-10-04,0.286,9
2018-10-05,-0.29410000000000003,2
2018-10-06,-0.002437500000000002,16
2018-10-07,-0.0011285714285714313,7
2018-10-08,0.180875,8
2018-10-09,-0.0033599999999999962,10
2018-10-10,-0.019340000000000003,10
2018-10-11,0.20414615384615387,13
2018-10-12,0.32434444444444444,9
2018-10-13,0.002793333333333329,15
2018-10-14,-0.14164444444444443,9
2018-10-15,0.33315,8
2018-10-16,-0.017946666666666673,15
2018-10-17,0.37965,14
2018-10-18,0.3201875,8
2018-10-19,0.2322076923076923,13
2018-10-20,0.17585555555555554,9
2018-10-21,0.13303749999999998,8
2018-10-22,0.34327058823529416,17
2018-10-23,0.33600769230769234,13
2018-10-24,0.34823333333333334,9
2018-10-25,-0.004536363636363631,11
2018-10-26,-0.1355153846153846,13
2018-10-27,0.39740909090909093,11
2018-10-28,0.19057272727272725,11
2018-10-29,-0.021246666666666657,15
2018-10-30,-0.12447500000000003,4
2018-10-31,0.44582999999999995,10
2018-11-01,0.11527777777777778,9
2018-11-02,0.29624999999999996,12
2018-11-03,-0.10986874999999999,16
2018-11-04,0.36128571428571427,7
2018-11-05,0.1385142857142857,14
2018-11-06,0.22032000000000002,15
2018-11-07,0.21581428571428574,7
2018-11-08,0.18312,10
2018-11-09,-0.11088823529411765,17
2018-11-10,-0.15683846153846154,13
2018-11-11,0.6420666666666667,6
2018-11-12,-0.07920377358490566,53
2018-11-13,0.033277272727272725,44
2018-11-14,0.2838,32
2018-11-15,0.305475,16
2018-11-16,0.28357,10
2018-11-17,-0.13619090909090908,11
2018-11-18,0.025707692307692324,13
2018-11-19,0.05685652173913044,23
2018-11-20,0.16310555555555553,18
2018-11-21,0.10140869565217392,23
2018-11-22,-0.018083333333333337,24
2018-11-23,-0.025773076923076923,26
2018-11-24,0.008720833333333336,24
2018-11-25,-0.188708,25
2018-11-26,0.118445,20
2018-11-27,0.2442421052631579,19
2018-11-28,0.1965294117647059,17
2018-11-29,-0.17995714285714287,14
2018-11-30,0.34811333333333333,15
2018-12-01,0.11673636363636364,22
2018-12-02,0.06493636363636365,11
2018-12-03,0.26094242424242425,33
2018-12-04,0.473833734939759,83
2018-12-05,0.07944347826086956,23
2018-12-06,0.12149285714285714,14
2018-12-07,0.007687162162162161,296
2018-12-08,0.09622835051546391,194
2018-12-09,0.02541160714285715,112
2018-12-10,0.13804269662921348,89
2018-12-11,0.017143421052631586,76
2018-12-12,0.1434,35
2018-12-13,0.039485185185185186,54
2018-12-14,0.1411125,40
2018-12-15,0.06796666666666666,24
2018-12-16,0.09493636363636364,44
2018-12-17,0.09820000000000001,33
2018-12-18,0.1489862068965517,29
2018-12-19,0.16532,30
2018-12-20,0.031656666666666666,30
2018-12-21,0.1433346153846154,26
2018-12-22,-0.12216500000000001,20
2018-12-23,-0.028435,20
2018-12-24,0.3825375,24
2018-12-25,0.07446538461538461,26
2018-12-26,0.1957681818181818,22
2018-12-27,0.145614,50
2018-12-28,0.2057,36
2018-12-29,0.17225925925925925,27
2018-12-30,0.06772777777777778,36
2018-12-31,0.22092432432432435,37
2019-01-01,0.24169310344827585,29
2019-01-02,0.24805476190476192,42
2019-01-03,0.32006999999999997,40
2019-01-04,0.09037428571428571,35
2019-01-05,0.07650399999999999,25
2019-01-06,0.10610625000000001,32
2019-01-07,0.16156428571428574,28
2019-01-08,0.40197301587301587,63
2019-01-09,0.07307560975609756,41
2019-01-10,0.3060357142857143,28
2019-01-11,0.15128999999999998,30
2019-01-12,0.12498125000000002,16
2019-01-13,0.029651851851851863,27
2019-01-14,0.16602142857142857,28
2019-01-15,0.21498518518518517,27
2019-01-16,0.17355185185185185,54
2019-01-17,0.10992500000000001,48
2019-01-18,0.1735483870967742,31
2019-01-19,0.02302380952380951,21
2019-01-20,0.04023611111111112,36
2019-01-21,0.19669599999999998,25
2019-01-22,0.19805483870967744,31
2019-01-23,0.089575,28
2019-01-24,0.18332307692307692,26
2019-01-25,0.204495,20
2019-01-26,0.048086956521739124,23
2019-01-27,0.02428148148148148,27
2019-01-28,0.1400575,40
2019-01-29,0.2051184210526316,38
2019-01-30,0.23261612903225806,31
2019-01-31,0.1807576923076923,26
2019-02-01,-0.03333235294117648,34
2019-02-02,0.11083243243243242,37
2019-02-03,0.2805297297297297,111
2019-02-04,0.2584431506849315,146
2019-02-05,0.3611507042253521,71
2019-02-06,0.1579890243902439,82
2019-02-07,0.16214477611940298,67
2019-02-08,0.20081475409836064,61
2019-02-09,0.3492475,40
2019-02-10,0.2503366666666667,30
2019-02-11,0.0484025,40
2019-02-12,0.06004117647058823,34
2019-02-13,0.015077777777777778,99
2019-02-14,0.13709375,80
2019-02-15,0.2642833333333333,60
2019-02-16,0.04202647058823529,34
2019-02-17,0.16571333333333335,45
2019-02-18,0.25745999999999997,35
2019-02-19,0.08195333333333332,60
2019-02-20,0.25985079365079367,63
2019-02-21,0.4229682926829268,41
2019-02-22,0.09959375,48
2019-02-23,0.039172972972972966,37
2019-02-24,0.1373340909090909,44
2019-02-25,0.19826,40
2019-02-26,0.1349904761904762,63
2019-02-27,0.08882,55
2019-02-28,0.17882539682539683,63
2019-03-01,0.1532,48
2019-03-02,0.23295405405405403,37
2019-03-03,0.11525909090909091,44
2019-03-04,0.22775263157894737,38
2019-03-05,0.29571294117647057,85
2019-03-06,0.22697192982456138,57
2019-03-07,0.3122135802469136,81
2019-03-08,0.26889285714285716,112
2019-03-09,0.2986448275862069,116
2019-03-10,0.3876663157894737,95
2019-03-11,0.3821233333333333,120
2019-03-12,0.3306964601769911,113
2019-03-13,0.28627272727272723,66
2019-03-14,0.16162471590909092,352
2019-03-15,0.14462555555555553,180
2019-03-16,0.19767543859649123,114
2019-03-17,0.18786806722689076,119
2019-03-18,0.17882718446601942,103
2019-03-19,0.13455555555555557,126
2019-03-20,0.10263444444444444,90
2019-03-21,0.20493452380952382,84
2019-03-22,0.1479375,88
2019-03-23,0.22547076923076922,65
2019-03-24,0.19385692307692307,65
2019-03-25,0.1107954887218045,133
2019-03-26,0.10423580246913579,162
2019-03-27,0.10455855855855856,111
2019-03-28,0.11248421052631578,114
2019-03-29,0.1225391304347826,115
2019-03-30,0.13773529411764707,85
2019-03-31,0.1505159574468085,94
2019-04-01,0.09345593220338982,118
2019-04-02,0.25908560411311055,389
2019-04-03,0.12484424242424243,165
2019-04-04,0.09224383561643835,146
2019-04-05,0.1349695238095238,105
2019-04-06,0.18772857142857144,98
2019-04-07,0.14164565217391303,92
2019-04-08,0.15421342281879194,149
2019-04-09,0.12766734693877552,98
2019-04-10,0.09667890624999999,128
2019-04-11,0.1550525,120
2019-04-12,-0.026848039215686282,102
2019-04-13,0.115556338028169,71
2019-04-14,0.0644,59
2019-04-15,0.188798,50
2019-04-16,0.07873389830508475,59
2019-04-17,0.1237078947368421,38
2019-04-18,0.05759487179487179,39
2019-04-19,0.1317941176470588,34
2019-04-20,0.19309354838709678,31
2019-04-21,-0.03351249999999999,40
2019-04-22,0.13849038461538463,52
2019-04-23,0.09520675675675676,74
